"phylum","genus","mean.difference (MA - VEN)","se (MA - VEN)","effect.size (MA - VEN)","p.val","q.val","diff.abn","structural.zero (MA)","structural.zero (VEN)"
"p__Firmicutes","p__Firmicutes;g__Dorea",-0.91507611594793,0.275420801237764,-3.32246552125149,0.000892256975732658,0.196296534661185,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Dermatophilus",0.292565646842118,0.08859029119709,3.30245722063648,0.00095841705925706,0.210851753036553,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Arthrobacter",0.460116366842513,0.143751694998776,3.20077176722286,0.00137060049426669,0.301532108738672,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Bacteroides",-0.918174352699901,0.288609387373541,-3.18137383213917,0.00146578352787949,0.322472376133488,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Gallibacterium",0.687961089592636,0.216930538132955,3.17134275106528,0.00151735993880738,0.333819186537623,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Peptococcus",-1.20109520777307,0.383516041103592,-3.13179914017897,0.00173738692775416,0.382225124105915,FALSE,0,0
"p__Fusobacteria","p__Fusobacteria;g__Streptobacillus",0.332835128894898,0.107212811589698,3.10443429250465,0.00190643267802412,0.419415189165306,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Adlercreutzia",-0.862227009245723,0.283146984572422,-3.04515695460351,0.00232558910751176,0.511629603652586,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Aeromonas",0.408989321859795,0.135887581787851,3.0097623085111,0.00261452208602121,0.575194858924665,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rhizobium",-0.350468982844232,0.118708141404841,-2.95235843722796,0.003153566313507,0.693784588971539,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Kytococcus",0.261483899092936,0.0892289333976142,2.9304832988167,0.00338435185414065,0.744557407910944,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylophaga",-0.314087360202612,0.107333857805376,-2.92626545457942,0.00343058076829695,0.754727769025329,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Acidaminococcus",-0.340644236046168,0.116727363094864,-2.91828948255541,0.00351957438413119,0.774306364508863,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Serinicoccus",0.423767252532508,0.145237579393756,2.91775210177269,0.00352564519997445,0.77564194399438,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Exiguobacterium",0.268432205483755,0.0930736575871606,2.88408355750258,0.00392554579027326,0.863620073860118,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Actinomyces",-0.367778869657301,0.188622048928723,-1.94981907866073,0.0511976867555146,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Alloscardovia",0.148094159551598,0.0925235557371012,1.60061033508479,0.109463251742323,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Arcanobacterium",0.398629986848895,0.159263840164821,2.50295350430051,0.0123161722970168,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Atopobium",0.37443337380958,0.255259612589087,1.46687276538469,0.142410670454994,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Bifidobacterium",0.884332764997458,0.467947917063041,1.88981023902778,0.058783343678632,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Collinsella",-0.628804912548581,0.279125768598339,-2.25276553901202,0.0242739361015865,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Corynebacterium",0.481055790933613,0.217727292347233,2.2094418469432,0.0271439230622733,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Curtobacterium",0.0280219415988078,0.104349618080206,0.268538995296267,0.788284462838577,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Dermacoccus",0.185244322341668,0.116813123826751,1.58581772555291,0.11278066353979,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Eggerthella",-0.151327459766227,0.294442314717864,-0.513946033576152,0.607289721838512,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Gardnerella",0.148653100979942,0.159187548811361,0.933823669564115,0.350394857801877,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Gordonia",0.179650929801351,0.0811538294279813,2.21370859597919,0.0268488312354766,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Kocuria",-0.242256127232539,0.155603223941787,-1.55688372705677,0.119498093673489,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Mobiluncus",0.104013485968187,0.0997793070231634,1.04243544148929,0.297209841997282,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Mycobacterium",0.0916012359803334,0.0990186732869508,0.925090520197922,0.354918823726736,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Parascardovia",-0.0690199372257405,0.123593331145953,-0.558443862510947,0.576541328162034,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Scardovia",-0.160167733488124,0.141153597248997,-1.13470528990902,0.256498820150884,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Streptomyces",0.290592566649006,0.103891161681312,2.79708650809397,0.00515657244749685,1,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Varibaculum",0.249138033702603,0.203778985522751,1.2225894297368,0.221484807494489,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Dysgonomonas",-0.219828402424489,0.134402673238407,-1.63559546196341,0.10192428076557,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Paludibacter",-0.286959561678942,0.171748835313816,-1.67080936039312,0.0947593390790881,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Porphyromonas",-0.198549741307415,0.227143554166206,-0.874115675596639,0.382055261599231,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Prevotella",0.146600477568711,0.313139547223182,0.468163407875868,0.639667737752394,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Sphingobacterium",-0.013861570618822,0.106624089813347,-0.130004116734667,0.896563169651318,1,FALSE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Tannerella",-0.208218692615504,0.125804320648898,-1.6550996940448,0.0979042769496943,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Abiotrophia",0.216623822513887,0.140780852658291,1.53873071815871,0.123870049811973,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Acetivibrio",0.0230970169876406,0.0809276258542832,0.285403368056647,0.775335127463149,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Aerococcus",-0.000687506963860801,0.11778378546719,-0.00583702553907403,0.995342753887445,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Anaerobacillus",0.0610622940204149,0.191931526453927,0.318146242822035,0.750374007749695,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Anaerofustis",-0.20430407443726,0.107139584188833,-1.90689627913037,0.0565340201166214,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Anaerostipes",0.483766567268311,0.258998330316995,1.86783662534124,0.0617848466547294,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Anaerotruncus",-0.0943598225489988,0.123387110368458,-0.764746189996846,0.444422695602187,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Anoxybacillus",0.00486584042018662,0.0818175475198063,0.0594718439709856,0.952576291027302,1,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Bacteroides",0.394673392998255,0.293904545217164,1.34286250219994,0.179316500340238,1,FALSE,0,0
