"otu.names","W_stat","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"p__Firmicutes;g__Facklamia",87,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Faecalibacterium",71,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Kurthia",97,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Lachnobacterium",42,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Lachnospira",42,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Lentibacillus",100,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Leuconostoc",48,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Listeria",128,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Melissococcus",64,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Mogibacterium",63,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Moryella",150,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Natronobacillus",120,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Oribacterium",75,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Paenibacillus",139,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Peptococcus",144,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Peptostreptococcus",60,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Phascolarctobacterium",73,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Pseudobutyrivibrio",83,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Roseburia",32,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Rummeliibacillus",106,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Salinicoccus",94,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Selenomonas",32,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Shuttleworthia",112,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Sporosarcina",116,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Staphylococcus",48,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Subdoligranulum",152,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Terribacillus",106,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Tetragenococcus",83,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Trichococcus",81,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Vagococcus",72,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Virgibacillus",98,FALSE,FALSE,FALSE,FALSE
"p__Fusobacteria;g__Cetobacterium",85,FALSE,FALSE,FALSE,FALSE
"p__Fusobacteria;g__Fusobacterium",35,FALSE,FALSE,FALSE,FALSE
"p__Fusobacteria;g__Sneathia",77,FALSE,FALSE,FALSE,FALSE
"p__Fusobacteria;g__Streptobacillus",143,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Acidovorax",101,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Aeromonas",111,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Aggregatibacter",55,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Alkalimonas",120,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Aquamonas",68,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Averyella",108,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Azohydromonas",115,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Balneimonas",132,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Brachymonas",88,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Brenneria",106,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Campylobacter",153,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Cardiobacterium",100,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Collimonas",115,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Comamonas",106,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Cronobacter",131,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Edwardsiella",130,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Eikenella",93,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Enterobacter",106,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Ewingella",108,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Gallionella",124,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Helicobacter",131,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Herbaspirillum",91,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Hylemonella",152,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Ideonella",106,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Janthinobacterium",104,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Kaistobacter",106,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Kingella",126,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Lautropia",76,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Leclercia",140,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Limnobacter",73,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Limnohabitans",89,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Massilia",125,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Methylibium",126,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Methylobacillus",105,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Methylobacterium",141,FALSE,FALSE,FALSE,TRUE
"p__Proteobacteria;g__Methylophaga",99,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Methyloversatilis",90,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Morganella",113,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Neisseria",131,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Nitrosomonas",93,FALSE,FALSE,FALSE,FALSE
"p__Proteobacteria;g__Oceanimonas",108,FALSE,FALSE,FALSE,FALSE
